20250723085601430,1,11,001,000148,202507,,,木曽興業(株),木曽興業(株),2101,30,30,20,,,4.11.30,4.11.30,,,,,,1066226,1066226,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250723085601430,1,12,001,000148,202507,,,旭洋(株),旭洋(株),2991,30,30,20,,,4.11.30,4.11.30,,,,,,7207182,7207182,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250723085601430,1,13,001,000148,202507,,,旭洋(株),旭洋(株),2991,30,30,20,,,4.12.31,4.12.31,,,,,,6690116,6690116,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250723085601430,1,14,001,000148,202507,,,旭洋(株),旭洋(株),2991,30,30,20,,,5.1.31,5.1.31,,,,,,10300248,10300248,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250723085601430,1,15,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.11.30,4.11.30,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250723085601430,1,16,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.11.30,4.11.30,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250723085601430,1,17,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.11.30,4.11.30,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250723085601430,1,18,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.11.30,4.11.30,,,,,,1580136,1580136,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250723085601430,1,19,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.12.31,4.12.31,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250723085601430,1,20,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.12.31,4.12.31,,,,,,2000000,2000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250723085601430,1,21,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.12.31,4.12.31,,,,,,1010976,1010976,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250723085601430,1,22,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,5.1.31,5.1.31,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
20250723085601430,1,23,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,5.1.31,5.1.31,,,,,,1102652,1102652,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
20250723085601430,1,24,001,000148,202507,,,稲畑ファインテック(株),稲畑ファインテック(株),2988,30,30,20,,,4.11.30,4.11.30,,,,,,1623547,1623547,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085601430,1,25,001,000148,202507,,,稲畑ファインテック(株),稲畑ファインテック(株),2988,30,30,20,,,5.1.31,5.1.31,,,,,,1679370,1679370,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085601430,1,26,001,000148,202507,,,(株)エイムス,(株)エイムス,2990,30,30,20,,,4.11.30,4.11.30,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085601430,1,27,001,000148,202507,,,(株)エイムス,(株)エイムス,2990,30,30,20,,,4.11.30,4.11.30,,,,,,1471091,1471091,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085601430,1,28,001,000148,202507,,,(株)エイムス,(株)エイムス,2990,30,30,20,,,4.12.10,4.12.10,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085601430,1,29,001,000148,202507,,,(株)エイムス,(株)エイムス,2990,30,30,20,,,4.12.20,4.12.20,,,,,,1455055,1455055,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085601430,1,30,001,000148,202507,,,(株)エイムス,(株)エイムス,2990,30,30,20,,,4.1.31,4.1.31,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085601430,1,31,001,000148,202507,,,(株)エイムス,(株)エイムス,2990,30,30,20,,,4.12.31,4.12.31,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085601430,1,32,001,000148,202507,,,(株)エイムス,(株)エイムス,2990,30,30,20,,,5.1.10,5.1.10,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085601430,1,33,001,000148,202507,,,(株)エイムス,(株)エイムス,2990,30,30,20,,,5.1.31,5.1.31,,,,,,9231380,9231380,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250723085601430,1,34,001,000148,202507,,,木曽興業(株),木曽興業(株),2101,30,30,20,,,4.11.30,4.11.30,,,,,,1066226,1066226,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250723085601430,1,35,001,000148,202507,,,旭洋(株),旭洋(株),2991,30,30,20,,,4.11.30,4.11.30,,,,,,7207182,7207182,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250723085601430,1,36,001,000148,202507,,,旭洋(株),旭洋(株),2991,30,30,20,,,4.12.31,4.12.31,,,,,,6690116,6690116,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250723085601430,1,37,001,000148,202507,,,旭洋(株),旭洋(株),2991,30,30,20,,,5.1.31,5.1.31,,,,,,10300248,10300248,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250723085601430,1,38,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.11.30,4.11.30,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250723085601430,1,39,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.11.30,4.11.30,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250723085601430,1,40,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.11.30,4.11.30,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250723085601430,1,41,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.11.30,4.11.30,,,,,,1580136,1580136,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250723085601430,1,42,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.12.31,4.12.31,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250723085601430,1,43,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.12.31,4.12.31,,,,,,2000000,2000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250723085601430,1,44,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,4.12.31,4.12.31,,,,,,1010976,1010976,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250723085601430,1,45,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,5.1.31,5.1.31,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
20250723085601430,1,46,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,5.1.31,5.1.31,,,,,,1102652,1102652,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
20250723085601430,1,47,001,000148,202507,,,晃栄化学工業(株),晃栄化学工業(株),2980,30,30,20,,,5.2.28,5.2.28,,,,,,1442046,1442046,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085601430,1,48,001,000148,202507,,,コムズ(株),コムズ(株),2998,30,30,20,,,4.12.15,4.12.15,,,,,,1180000,1180000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085601430,1,49,001,000148,202507,,,コムズ(株),コムズ(株),2998,30,30,20,,,5.1.5,5.1.5,,,,,,1540000,1540000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085601430,1,50,001,000148,202507,,,コムズ(株),コムズ(株),2998,30,30,20,,,5.2.5,5.2.5,,,,,,1830000,1830000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085601430,1,51,001,000148,202507,,,新栄ケミカル(株),新栄ケミカル(株),2999,30,30,20,,,4.11.30,4.11.30,,,,,,1386524,1386524,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085601430,1,52,001,000148,202507,,,新栄ケミカル(株),新栄ケミカル(株),2999,30,30,20,,,5.1.10,5.1.10,,,,,,1402693,1402693,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085601430,1,53,001,000148,202507,,,三惠冶金工業(株),三惠冶金工業(株),2981,30,30,20,,,4.11.20,4.11.20,,,,,,1896053,1896053,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085601430,1,54,001,000148,202507,,,三惠冶金工業(株),三惠冶金工業(株),2981,30,30,20,,,4.12.20,4.12.20,,,,,,2711832,2711832,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085601430,1,55,001,000148,202507,,,三惠冶金工業(株),三惠冶金工業(株),2981,30,30,20,,,5.1.20,5.1.20,,,,,,2091353,2091353,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085601430,1,56,001,000148,202507,,,(株)三工商会,(株)三工商会,2982,30,30,20,,,4.11.30,4.11.30,,,,,,4393310,4393310,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250723085601430,1,57,001,000148,202507,,,(株)三工商会,(株)三工商会,2982,30,30,20,,,4.12.5,4.12.5,,,,,,3356204,3356204,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250723085601430,1,58,001,000148,202507,,,(株)三工商会,(株)三工商会,2982,30,30,20,,,5.1.5,5.1.5,,,,,,5563764,5563764,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250723085601430,1,59,001,000148,202507,,,(株)三進製作所,(株)三進製作所,2983,30,30,20,,,4.11.30,4.11.30,,,,,,1741047,1741047,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250723085601430,1,60,001,000148,202507,,,(株)三進製作所,(株)三進製作所,2983,30,30,20,,,4.12.31,4.12.31,,,,,,1402498,1402498,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250723085601430,1,61,001,000148,202507,,,(株)三進製作所,(株)三進製作所,2983,30,30,20,,,5.1.31,5.1.31,,,,,,1493347,1493347,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250723085601430,1,62,001,000148,202507,,,(株)三進製作所,(株)三進製作所,2983,30,30,20,,,5.2.28,5.2.28,,,,,,1890565,1890565,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250723085601430,1,63,001,000148,202507,,,(株)サンベスト工業,(株)サンベスト工業,2984,30,30,20,,,5.1.20,5.1.20,,,,,,1435809,1435809,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250723085601430,1,64,001,000148,202507,,,新栄ケミカル(株),新栄ケミカル(株),2999,30,30,20,,,4.1.10,4.1.10,,,,,,1000000,1000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250723085601430,1,65,001,000148,202507,,,太陽鉱工(株),太陽鉱工(株),2985,30,30,20,,,5.1.31,5.1.31,,,,,,1834426,1834426,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
